open_time,asset,open_price,intraday_high_price,intraday_low_price,close_price,24h_volume,close_time,number_trades,Return,Change,Volatility,MA5,MA15,Upper_band,Lower_band
2021-05-24 12:59:00,MDXUSDT,1.995,2.0021,1.995,2.0,16588.13,2021-05-24 12:59:59.999,68,0.003,0.005300000000000082,0.01955769755405856,2.0084916666666666,2.0044916666666666,2.115615050430444,1.8963841162362227
2021-05-24 13:00:00,MDXUSDT,2.0074,2.0118,1.991,2.0,38038.06,2021-05-24 13:00:59.999,166,-0.004,0.0,0.019206336819287375,2.007658333333333,2.00456,2.1140122823000382,1.8969477176999614
2021-05-24 13:01:00,MDXUSDT,2.0,2.0,1.9911,2.0,32602.1,2021-05-24 13:01:59.999,127,0.0,0.0,0.018837963423986213,2.006825,2.0047083333333333,2.1112255032059073,1.8983278301274267
2021-05-24 13:02:00,MDXUSDT,2.0,2.0,1.9911,2.0,8699.94,2021-05-24 13:02:59.999,54,0.0,0.0,0.018456313058329916,2.005825,2.0048749999999997,2.107701718891809,1.9002707811081916
2021-05-24 13:03:00,MDXUSDT,2.0,2.0041,1.9912,2.004,19799.47,2021-05-24 13:03:59.999,36,0.002,0.0040000000000000036,0.017947037073163134,2.005333333333333,2.0050583333333334,2.1038448585052194,1.9025218081614472
2021-05-24 13:04:00,MDXUSDT,2.0042,2.0099,2.0,2.0044,2543.14,2021-05-24 13:04:59.999,18,0.0,0.00039999999999995595,0.01743806397504745,2.00555,2.005211666666667,2.101949586885476,1.9033637464478577
2021-05-24 13:05:00,MDXUSDT,2.0044,2.009,2.0,2.0001,3626.7,2021-05-24 13:05:59.999,27,-0.002,-0.0042999999999997485,0.017057360227565994,2.0028083333333333,2.005265,2.099950451496187,1.9042562151704796
2021-05-24 13:06:00,MDXUSDT,2.0001,2.0089,1.9947,2.005,8564.22,2021-05-24 13:06:59.999,49,0.002,0.004899999999999682,0.016550098987361463,2.0027250000000003,2.0055316666666667,2.0996830649234646,1.9042327684098688
2021-05-24 13:07:00,MDXUSDT,2.004,2.006,1.9947,1.9947,10463.26,2021-05-24 13:07:59.999,29,-0.005,-0.010299999999999976,0.016409632901098394,2.000366666666667,2.0057366666666665,2.0984414690275663,1.9046060309724338
2021-05-24 13:08:00,MDXUSDT,2.005,2.006,1.9947,1.9961,13149.18,2021-05-24 13:08:59.999,52,-0.004,0.0014000000000000679,0.016163517135212243,1.9999416666666667,2.005856666666667,2.096917734618654,1.9051714320480129
2021-05-24 13:09:00,MDXUSDT,1.9999,1.9999,1.942,1.9818,34847.4,2021-05-24 13:09:59.999,251,-0.009,-0.01429999999999998,0.016871382868654167,1.9984000000000002,2.0057216666666666,2.094380496064217,1.9063336706024498
2021-05-24 13:10:00,MDXUSDT,1.9818,1.9967,1.98,1.985,4490.25,2021-05-24 13:10:59.999,112,0.002,0.0032000000000000917,0.017119388353974613,1.9975916666666667,2.0059400000000003,2.0923066517439013,1.907206681589432
2021-05-24 13:11:00,MDXUSDT,1.985,1.9879,1.9638,1.9731,10249.34,2021-05-24 13:11:59.999,125,-0.006,-0.011900000000000022,0.018289032614350317,1.99535,2.00598,2.08966711382412,1.90840038617588
2021-05-24 13:12:00,MDXUSDT,1.9761,1.9878,1.9761,1.9878,1209.06,2021-05-24 13:12:59.999,6,0.006,0.014699999999999935,0.01807620602071058,1.9943333333333333,2.0062766666666665,2.0883151977233476,1.9088373022766525
2021-05-24 13:13:00,MDXUSDT,1.976,1.987,1.95,1.9843,4418.51,2021-05-24 13:13:59.999,57,0.004,-0.0035000000000000586,0.018013885984737084,1.993025,2.00673,2.08624591494717,1.90973658505283
2021-05-24 13:14:00,MDXUSDT,1.9646,1.9807,1.952,1.9728,2865.29,2021-05-24 13:14:59.999,35,0.004,-0.011499999999999844,0.018730089987442168,1.9907583333333332,2.006793333333333,2.083822679327246,1.9108081540060873
2021-05-24 13:15:00,MDXUSDT,1.9728,1.9728,1.9435,1.958,10729.37,2021-05-24 13:15:59.999,73,-0.008,-0.014800000000000146,0.02072964976317295,1.986925,2.0065916666666666,2.0821699389401367,1.9112183943931964
2021-05-24 13:16:00,MDXUSDT,1.9589,1.962,1.942,1.956,4596.12,2021-05-24 13:16:59.999,35,-0.001,-0.0020000000000000018,0.022382741511276293,1.982891666666667,2.0062466666666667,2.079644212323067,1.9122424543435994
2021-05-24 13:17:00,MDXUSDT,1.9579,1.967,1.9447,1.9668,7723.13,2021-05-24 13:17:59.999,50,0.005,0.010800000000000143,0.022663244159510123,1.9801166666666665,2.0061333333333335,2.076688745736877,1.913704587596456
2021-05-24 13:18:00,MDXUSDT,1.9668,1.9727,1.942,1.942,4629.56,2021-05-24 13:18:59.999,21,-0.013,-0.024800000000000155,0.025164200986527583,1.9748666666666665,2.0057199999999997,2.0735098597702026,1.9151293068964637
2021-05-24 13:19:00,MDXUSDT,1.942,1.945,1.9021,1.938,31683.35,2021-05-24 13:19:59.999,160,-0.002,-0.0040000000000000036,0.02739897098979406,1.9701416666666667,2.0050266666666667,2.0705325863478494,1.9163807469854843
2021-05-24 13:20:00,MDXUSDT,1.9347,1.944,1.914,1.923,9000.0,2021-05-24 13:20:59.999,58,-0.006,-0.014999999999999902,0.03069463287876801,1.96405,2.0037433333333334,2.0675357908518612,1.9175125424814714
2021-05-24 13:21:00,MDXUSDT,1.9261,1.956,1.904,1.9329,46725.55,2021-05-24 13:21:59.999,140,0.004,0.00990000000000002,0.03206554989805674,1.959975,2.0026233333333336,2.0656865866455867,1.9179009133544136
2021-05-24 13:22:00,MDXUSDT,1.9328,1.9329,1.9154,1.9211,33929.34,2021-05-24 13:22:59.999,92,-0.006,-0.011800000000000033,0.03413621447729237,1.95465,2.0013933333333336,2.065323745766734,1.9171895875666
2021-05-24 13:23:00,MDXUSDT,1.9265,1.97,1.92,1.9202,24049.95,2021-05-24 13:23:59.999,111,-0.003,-0.0009000000000001229,0.03571210806233237,1.9502416666666669,2.0001966666666666,2.064701899324122,1.916618934009211
2021-05-24 13:24:00,MDXUSDT,1.9214,1.9328,1.9201,1.924,16757.8,2021-05-24 13:24:59.999,62,0.001,0.0038000000000000256,0.03651799338049096,1.9449250000000002,1.9990966666666667,2.063873983561365,1.9162301831053015
2021-05-24 13:25:00,MDXUSDT,1.924,1.9358,1.9231,1.9358,4386.06,2021-05-24 13:25:59.999,70,0.006,0.011800000000000033,0.03627573629221458,1.9408833333333335,1.9980833333333334,2.0629389563191394,1.9160560436808602
2021-05-24 13:26:00,MDXUSDT,1.9358,1.945,1.9223,1.94,17162.54,2021-05-24 13:26:59.999,59,0.002,0.0041999999999999815,0.035732324364043465,1.93815,1.9971383333333332,2.0618165706490843,1.916055096017582
2021-05-24 13:27:00,MDXUSDT,1.94,1.9449,1.9222,1.9439,8276.19,2021-05-24 13:27:59.999,32,0.002,0.0039000000000000146,0.03498570606555888,1.9369750000000001,1.99637,2.060484412063553,1.9162422546031137
2021-05-24 13:28:00,MDXUSDT,1.9438,1.945,1.9399,1.944,3312.72,2021-05-24 13:28:59.999,54,0.0,9.999999999998899e-05,0.03421975283509067,1.935975,1.995465,2.059518584268973,1.91619974906436
2021-05-24 13:29:00,MDXUSDT,1.944,1.958,1.944,1.9579,891.89,2021-05-24 13:29:59.999,41,0.007,0.013900000000000023,0.03315218057002602,1.9352333333333334,1.9948033333333333,2.058205143488919,1.916526523177747
2021-05-24 13:30:00,MDXUSDT,1.9579,1.969,1.9501,1.9599,20626.33,2021-05-24 13:30:59.999,59,0.001,0.0020000000000000018,0.03210436766826596,1.936725,1.9939066666666667,2.056193983749749,1.917371849583584
2021-05-24 13:31:00,MDXUSDT,1.9611,1.969,1.9611,1.969,737.14,2021-05-24 13:31:59.999,9,0.004,0.009100000000000108,0.031132081902411297,1.9393083333333336,1.9932233333333331,2.054325429216282,1.918204570783718
2021-05-24 13:32:00,MDXUSDT,1.969,2.005,1.965,2.0,59692.65,2021-05-24 13:32:59.999,88,0.016,0.030999999999999917,0.03152610219438598,1.9457250000000001,1.992885,2.0530977068365823,1.918819793163417
